Rozmiar,Sredni_Czas,Max,Min,Procent_Bledow,
400,238230,240517,234991,
Lp,Rozmiar,Czas,Data,
1,400,234991,2026-06-22 07:15:02,
2,400,237528,2026-06-22 07:15:02,
3,400,237398,2026-06-22 07:15:03,
4,400,238388,2026-06-22 07:15:03,
5,400,236780,2026-06-22 07:15:03,
6,400,236718,2026-06-22 07:15:03,
7,400,237001,2026-06-22 07:15:04,
8,400,236887,2026-06-22 07:15:04,
9,400,237103,2026-06-22 07:15:04,
10,400,236671,2026-06-22 07:15:05,
11,400,238551,2026-06-22 07:15:05,
12,400,238909,2026-06-22 07:15:05,
13,400,239228,2026-06-22 07:15:06,
14,400,240503,2026-06-22 07:15:06,
15,400,240517,2026-06-22 07:15:06,
16,400,240091,2026-06-22 07:15:07,
17,400,238491,2026-06-22 07:15:07,
18,400,238570,2026-06-22 07:15:07,
19,400,238775,2026-06-22 07:15:08,
20,400,238126,2026-06-22 07:15:08,
21,400,238555,2026-06-22 07:15:08,
22,400,239676,2026-06-22 07:15:09,
23,400,238226,2026-06-22 07:15:09,
24,400,238460,2026-06-22 07:15:09,
25,400,237967,2026-06-22 07:15:10,
26,400,239115,2026-06-22 07:15:10,
27,400,238709,2026-06-22 07:15:10,
28,400,239873,2026-06-22 07:15:10,
29,400,238312,2026-06-22 07:15:11,
30,400,238175,2026-06-22 07:15:11,
31,400,239691,2026-06-22 07:15:11,
32,400,238198,2026-06-22 07:15:12,
33,400,237801,2026-06-22 07:15:12,
34,400,239019,2026-06-22 07:15:12,
35,400,237861,2026-06-22 07:15:13,
36,400,238040,2026-06-22 07:15:13,
37,400,237559,2026-06-22 07:15:13,
38,400,237631,2026-06-22 07:15:14,
39,400,238345,2026-06-22 07:15:14,
40,400,238253,2026-06-22 07:15:14,
41,400,238194,2026-06-22 07:15:15,
42,400,237867,2026-06-22 07:15:15,
43,400,238093,2026-06-22 07:15:15,
44,400,238284,2026-06-22 07:15:16,
45,400,238253,2026-06-22 07:15:16,
46,400,238399,2026-06-22 07:15:16,
47,400,237715,2026-06-22 07:15:16,
48,400,237782,2026-06-22 07:15:17,
49,400,238296,2026-06-22 07:15:17,
50,400,237903,2026-06-22 07:15:17,
